index,ant_a,ant_b,vis
548,0,6,-0.19501517720824926+0.23540268508866072i
549,0,6,-0.08462944877810644+0.48602159624604985i
550,0,6,-0.32603729768084905+0.34452167628871244i
551,0,6,-0.34739451123811316+0.37434254792993576i
552,0,6,-0.10232755564489354+0.4778436352861844i
553,0,6,-0.15812233557827224+0.29514149353452696i
554,0,6,-0.1782482042115121+0.22887840350514002i
555,0,6,-0.11858570787823838+0.3159869023107284i
556,0,6,-0.32668042785450085+0.22542873866553345i
557,0,6,-0.20913502912955315+0.31860581370794305i
558,0,6,-0.3694245819997892+0.3577476906912287i
559,0,6,-0.14538183673680577+0.32357480272736666i
560,0,6,-0.3114788988736101+0.5052710228700862i
561,0,6,-0.2602610269194843+0.07218741546225421i
562,0,6,-0.32719449969588743+0.3905162239033404i
563,0,6,-0.41062188737053806+0.28143609597038494i
564,0,6,-0.11754963838152824+0.4213365748569468i
565,0,6,-0.2741204032052764+0.4844041236667919i
566,0,6,-0.20744520581465326+0.47181002113625387i
567,0,6,-0.19353797532128086+0.3021146807388553i
568,0,6,-0.5181948064873629+0.3331035673836914i
569,0,6,-0.3400529694459512+0.48958991510114924i
570,0,6,-0.16678122581658672+0.1923013513843847i
571,0,6,-0.27956065992226375+0.25791774084434527i
572,0,6,-0.19397497399365987+0.20514353699587978i
573,0,6,-0.23880599672592434+0.257200045277189i
574,0,6,-0.049187816578066396+0.4586170431306368i
575,0,6,-0.33900207074910327+0.32310473393237477i
576,0,6,-0.5037189542420554+0.28909387190780045i
577,0,6,-0.21002724050330812+0.3846673682313777i
578,0,6,-0.28644534815220296+0.27275855471837174i
579,0,6,-0.2534779079599985+0.43534067882506555i
580,0,6,-0.3084961860300839+0.4513347372967854i
581,0,6,-0.25061650800256435+0.3912704386569635i
582,0,6,-0.3995525158539973+0.2980389356656144i
583,0,6,-0.31529298289070035+0.306842468114963i
584,0,6,-0.5470884141587787+0.41314363960335077i
585,0,6,-0.2483606081457517+0.29527300641339727i
586,0,6,-0.23520372109542267+0.42048888711228033i
587,0,6,-0.1314720868322754+0.34760226442619907i
588,0,6,-0.2893171885476096+0.3999668704349445i
589,0,6,-0.2768728537835073+0.5012782405480569i
590,0,6,-0.26410487442399244+0.4485129813827232i
591,0,6,-0.15711486377880698+0.317624474344642i
592,0,6,-0.29872456028978817+0.4371438406111061i
593,0,6,-0.3320901076684847+0.520908791041117i
594,0,6,-0.3899483838869098+0.4988304531322992i
595,0,6,-0.19217482103635386+0.4152872674000602i
596,0,6,-0.29067771565381034+0.125039688207192i
597,0,6,-0.09968496141726096+0.48862955944431546i
598,0,6,-0.2210610056643065+0.26182973754444583i
599,0,6,-0.17089531236076722+0.4534120359919802i
600,0,7,0.5034393852097541+0.07923920865279951i
601,0,7,0.4332002303635282+0.1435321951588358i
602,0,7,0.487310025985806+0.20535634853581564i
603,0,7,0.41009080950227367+0.25768382480445007i
604,0,7,0.34176107043281073+0.03167525797901419i
605,0,7,0.4986629835631605+0.09814542690788461i
606,0,7,0.339703805600643+0.19546996872926037i
607,0,7,0.7059122216416067+0.1386796578969177i
608,0,7,0.37614301781906406+0.24972430949092128i
609,0,7,0.2892856553665087+0.17103561101818687i
610,0,7,0.3566981414268594+0.06881050217052172i
611,0,7,0.41760821950513916+0.2669777169845503i
612,0,7,0.5018731250373428-0.10597280687009739i
613,0,7,0.4403285461114136+0.3204026268103631i
614,0,7,0.4182973645021357+0.23053245989822113i
615,0,7,0.5533369923060563+0.16390611231338412i
616,0,7,0.5249850516311467+0.25031206465703165i
617,0,7,0.502078630911803+0.2255763229295538i
618,0,7,0.512480941224911+0.23338090569214573i
619,0,7,0.4195159343448941+0.08268693597744992i
620,0,7,0.3275825821899316+0.20193041792535832i
621,0,7,0.3423909161294274+0.062028296236181835i
622,0,7,0.34072191889067327+0.24658296736399074i
623,0,7,0.30123161089498285+0.1480092282152548i
624,0,7,0.32412004505628755+0.12479571918264025i
625,0,7,0.45095693763097106+0.2069864802256327i
626,0,7,0.28553290801268244+0.17409556379714491i
627,0,7,0.34404641308185735+0.09539014374699903i
628,0,7,0.5402672252536451+0.2690932259293002i
629,0,7,0.2948910475942544+0.12466491968342226i
630,0,7,0.3921370455725919+0.11216012108095005i
631,0,7,0.6316549535725893+0.14297509978325704i
632,0,7,0.32911129915851023+0.16805983056661356i
633,0,7,0.3393193025111013+0.17202604494886964i
634,0,7,0.31740267423719615+0.17597245457755217i
635,0,7,0.3237847507318621+0.2643314062077211i
636,0,7,0.4596753210621586+0.04507503186348316i
637,0,7,0.31996487812524643+0.148854322464624i
638,0,7,0.2404522373997072+0.22810929353658274i
639,0,7,0.4876664750837296+0.05964032160912465i
640,0,7,0.4247385372357693+0.2471595805329732i
641,0,7,0.3148346030387379+0.15003969575078727i
642,0,7,0.19834324519016602+0.0696739734413137i
643,0,7,0.273209798046222+0.034657506771603744i
644,0,7,0.25942266663274405+0.18311381657688502i
645,0,7,0.36378885591640575+0.11194256858676414i
646,0,7,0.3769515971325039+0.13864453742130148i
647,0,7,0.27815430134059477+0.039690795464133566i
648,0,7,0.40316878483994434+0.052179584274499494i
649,0,7,0.3114318333533086-0.0002778743273753881i
650,0,7,0.44136651032326346+0.23015308929362727i
651,0,7,0.4945232173730484+0.0803746730389612i
652,0,7,0.5622616259540614+0.15242100303188422i
653,0,7,0.24754219414361683+0.18067617888159648i
654,0,7,0.45201121008806244+0.2552075502854704i
655,0,7,0.45565190021699287+0.11322864918568601i
656,0,7,0.5223376049667317+0.18451104370841476i
657,0,7,0.4455093264195549-0.029060786784434606i
658,0,7,0.31108707607360064+0.12850835168332983i
659,0,7,0.4267558268569004+0.13932755994118146i
660,0,7,0.23846276933732405+0.05209276994782802i
661,0,7,0.3490603222626006+0.09592458630191045i
662,0,7,0.39036961572003537+0.17098456188094077i
663,0,7,0.44135437114478826+0.13912680880949244i
664,0,7,0.41903722551522715+0.22452489701648465i
665,0,7,0.41166013146871727+0.12966816935492517i
666,0,7,0.6052926110460184+0.2855241606366986i
667,0,7,0.3352503818723742+0.2378146550558355i
668,0,7,0.3553879289011761+0.17921365053900645i
669,0,7,0.2798597966611992+0.16278302419142893i
670,0,7,0.4397677659448538+0.3026155148375121i
671,0,7,0.28644502369110414+0.2598636767284085i
672,0,7,0.31629698805194106+0.19366488877725968i
673,0,7,0.37869216227366803+0.10598485122269599i
674,0,7,0.33930792460479975+0.19927541514078395i
675,0,7,0.34715201865519757+0.010914437100684682i
676,0,7,0.39748230587153965+0.1985790475006724i
677,0,7,0.2940680498947408+0.16164438525512656i
678,0,7,0.3610216918813809+0.19678440045512713i
679,0,7,0.2683747954158646+0.09019219317352303i
680,0,7,0.4233654174425465+0.08793774641533741i
681,0,7,0.3349004158179131+0.03203695855699347i
682,0,7,0.48497155623738825+0.05397735239224301i
683,0,7,0.4678494690777856+0.14184356326886327i
684,0,7,0.32578433785362226+0.05971565380231869i
685,0,7,0.5895859823157886+0.12381713467441491i
686,0,7,0.3945227623086749+0.08605533781665489i
687,0,7,0.37722968394420886+0.1207739273099092i
688,0,7,0.46504369764920256+0.08227679399221383i
689,0,7,0.19985202114759804+0.25515402075245847i
690,0,7,0.3792443369603892+0.08016092960488513i
691,0,7,0.38352171239641786+0.1860619896607964i
692,0,7,0.28554736650087553+0.26941489489961723i
693,0,7,0.39442918365131474+0.13703020953541364i
694,0,7,0.23185355035642707+0.10262142540524127i
695,0,7,0.4422461227031697+0.058431884276318666i
696,0,7,0.489949578766402+0.09876662888329099i
697,0,7,0.26498310705780664+0.21605616078095147i
698,0,7,0.426736114644513+0.11661593212162324i
699,0,7,0.29804007634043356-0.01593017635564528i
700,0,8,0.14023089654786455-0.1588543828930529i
701,0,8,0.1935454883158204-0.4782753515453251i
702,0,8,0.18540151771864735-0.3591005686336483i
703,0,8,0.22498032647698354-0.35901752398925657i
704,0,8,0.20939357731270963-0.389054408695365i
705,0,8,0.20796360126910723-0.3975659129254311i
706,0,8,0.28195501631296493-0.43066311010658764i
707,0,8,0.17652175985904356-0.3887288686604963i
708,0,8,0.12673039587678553-0.18145413522946266i
709,0,8,0.10868042296847207-0.15598254157985667i
710,0,8,0.16245133102461357-0.33513275781182256i
711,0,8,0.2957217246513372-0.3685760326091047i
712,0,8,0.35041623387279575-0.5187731121411241i
713,0,8,0.20930690910759178-0.49203422783572703i
714,0,8,0.2608684961924814-0.13138518764811233i
715,0,8,0.10939248745661834-0.27984511323062206i
716,0,8,0.2699542819336116-0.2799902212566115i
717,0,8,0.3341347586039772-0.28698210338823527i
718,0,8,0.27037169319593213-0.4679683705370649i
719,0,8,0.2083195117990294-0.40610919947426927i
720,0,8,0.12576296268220277-0.3674061365841922i
721,0,8,0.07399586685227677-0.4461778098871719i
722,0,8,0.1367415712277524-0.21184044952441156i
723,0,8,0.39364400347454487-0.3858092443535148i
724,0,8,0.4970537594410838-0.2826949263576515i
725,0,8,0.33028616484407525-0.38024562256864447i
726,0,8,0.27524420651693365-0.46825159694139373i
727,0,8,0.23608067802567614-0.3091124088829228i
728,0,8,0.36452085350319663-0.023196487723095793i
729,0,8,0.24077681736901474-0.23030116362950903i
730,0,8,-0.00636294705398377-0.4731247529180014i
731,0,8,0.2598553052068996-0.2402950245183398i
732,0,8,0.11689689948032926-0.34643916900654675i
733,0,8,0.16007141053249546-0.4108050086566619i
734,0,8,0.3094760110228634-0.3154128673876945i
735,0,8,0.04460424997833218-0.3416072799017677i
736,0,8,0.321201441142024-0.4697005692046934i
737,0,8,0.2751546940339198-0.34229749770047885i
738,0,8,-0.05382849875496892-0.3178647370369073i
739,0,8,0.12856492646208856-0.37981516915531566i
740,0,8,0.22711080602898828-0.49788505418728846i
741,0,8,0.0662201713679435-0.4376477017429169i
742,0,8,0.15376972113790835-0.25741587037052716i
743,0,8,0.1133814588997471-0.2783137887418557i
744,0,8,-0.048726121364299935-0.39908790392705706i
745,0,8,0.33647460254120565-0.19246716290277027i
746,0,8,0.20867311227599558-0.3071225492362109i
747,0,8,0.14766778771476813-0.419877846744789i
748,0,8,0.30518611008771346-0.34701309638371514i
749,0,8,0.05103823280981812-0.408462032293642i
750,0,8,0.19854862187879743-0.5015517273880881i
751,0,8,0.2221075783978258-0.19192374644314616i
752,0,8,0.11945880111627591-0.1821584819525087i
753,0,8,0.3202128693651211-0.3960582583461465i
754,0,8,0.22079904457201557-0.30838369816499084i
755,0,8,0.2405769625827765-0.22341236716880153i
756,0,8,0.23107579995474237-0.3879746149435893i
757,0,8,0.19475654952248078-0.40877654289801035i
758,0,8,0.23003328035444323-0.4597766646460181i
759,0,8,0.43494658403416564-0.4259355513026609i
760,0,8,0.25807419965324013-0.32740438992573606i
761,0,8,0.31013798034721574-0.265196485127328i
762,0,8,0.1964906924240318-0.3622730512482966i
763,0,8,0.2111897150453048-0.3235446856731473i
764,0,8,0.3536736278471198-0.2291256812134313i
765,0,8,0.16136959475032717-0.3748525688367591i
766,0,8,0.2637891259833996-0.42508512686290023i
767,0,8,0.11270147230598204-0.07363049527924637i
768,0,8,0.3173057018078095-0.346659269454635i
769,0,8,0.19906021437410723-0.21975187998777446i
770,0,8,0.2056142627829023-0.32041787725291354i
771,0,8,0.2974329552364317-0.18000652504125156i
772,0,8,0.4203272486611851-0.29450886249123936i
773,0,8,0.2588507044811276-0.30958784258878225i
774,0,8,0.16509270120137773-0.5122474053364852i
775,0,8,0.19312406421319767-0.31875871652070537i
776,0,8,0.19977385574038223-0.3061418502377049i
777,0,8,0.1382983916790043-0.2792352771802143i
778,0,8,0.40603255578253006-0.36537517877888204i
779,0,8,0.0815483517011413-0.4543287185718996i
780,0,8,0.3007341850094044-0.48322848935362633i
781,0,8,0.34393836084331775-0.3755240401702624i
782,0,8,0.2725136495774453-0.3428620115794889i
783,0,8,0.08517705521309218-0.25291178556704474i
784,0,8,0.41277066200579515-0.4053173285598425i
785,0,8,0.24145955226226418-0.24421025886618797i
786,0,8,0.3167328595548296-0.3153100375283769i
787,0,8,0.2511582631820026-0.4433572857636452i
788,0,8,0.26517983915046256-0.3672811388102328i
789,0,8,0.331614337481632-0.34993231545999376i
790,0,8,0.15443210479438155-0.4151897102236025i
791,0,8,0.3377131260669057-0.2440344874583929i
792,0,8,0.318282785827929-0.3288972814970736i
793,0,8,0.3743777465218978-0.3726075224944845i
794,0,8,0.27818408083537915-0.34218998253610905i
795,0,8,0.07050364619339422-0.29523447054911833i
796,0,8,0.3744671798328687-0.40006668404064594i
797,0,8,0.2782256332786738-0.4258992548070049i
798,0,8,0.09001899793768153-0.4423363259704121i
799,0,8,0.0011182080586850107-0.44311858111236097i
800,0,9,0.46963380207998645+0.8515716015181459i
801,0,9,0.7003647550809543+0.8861898799580099i
802,0,9,0.5403780426370143+0.6766263235072225i
803,0,9,0.527663546960268+0.8708664720613908i
804,0,9,0.45321748709003395+0.8497034301694921i
805,0,9,0.500044040586564+0.6607259713449104i
806,0,9,0.5335627494069366+0.6799171762267047i
807,0,9,0.6118372142256878+0.7746519114659378i
808,0,9,0.5926964555206525+0.7259466041232651i
809,0,9,0.67647374543177+0.7912694477148415i
810,0,9,0.38645631257105884+0.937700029197671i
811,0,9,0.5712017835400682+0.8147539651852163i
812,0,9,0.6967453181619334+0.8357178592876459i
813,0,9,0.48724593155808577+0.7125076257735352i
814,0,9,0.5572911294376851+0.6871752864014868i
815,0,9,0.5423140926050966+0.5799648565683333i
816,0,9,0.5385833216003272+0.8692692436314617i
817,0,9,0.39292820252568805+0.6713630298817381i
818,0,9,0.46442483893673475+0.9317927572496922i
819,0,9,0.48881172459658373+0.8408234140582667i
820,0,9,0.5267466985229852+0.8239352049619009i
821,0,9,0.5343199771279025+0.8425063609032197i
822,0,9,0.6926051776250564+0.6728607907160045i
823,0,9,0.4134702948740154+0.7471739439999352i
824,0,9,0.512327675325722+0.4883909568582173i
825,0,9,0.2597043456912188+0.8124988150189631i
826,0,9,0.5702610531179051+0.8225213591536593i
827,0,9,0.29126988704759216+0.6979013830732179i
828,0,9,0.33611049700564377+0.5927222032216968i
829,0,9,0.5399738729172646+0.6699451191624433i
830,0,9,0.43505075707115176+0.9200921540048779i
831,0,9,0.4790376013492142+0.8726960879823175i
832,0,9,0.2865966027856661+0.7959795954638457i
833,0,9,0.4823536356618646+0.6772726559291544i
834,0,9,0.388299227112095+0.8155874097116621i
835,0,9,0.5335110240955312+0.6805584060330017i
836,0,9,0.3606103914298669+0.8900815107396122i
837,0,9,0.3942576880857813+0.7577738154616788i
838,0,9,0.4948088096027217+0.8259092435546984i
839,0,9,0.5521705814632077+0.7678387578268523i
840,0,9,0.4273596687426214+0.9353634192791822i
841,0,9,0.36077097357015575+0.9188702947992066i
842,0,9,0.40353949812822565+0.8734396235184178i
843,0,9,0.4984614676676734+0.7476169308432747i
844,0,9,0.5051722346524841+0.7443374271984033i
845,0,9,0.49625798019586753+0.6675685120403574i
846,0,9,0.39909837303262785+0.7995988622960896i
847,0,9,0.4747710151427362+0.7792725606748219i
848,0,9,0.5359610558745624+0.7589224174512597i
849,0,9,0.574653028431835+0.9189482664916087i
850,0,9,0.5618738268805246+0.6758780911582201i
851,0,9,0.5578743879897028+0.6705102922498215i
852,0,9,0.42488997270183254+0.6866864768333829i
853,0,9,0.5945832632970169+0.875870066609739i
854,0,9,0.4764485495349184+0.8298966063369995i
855,0,9,0.3108055075553068+0.7949487431091418i
856,0,9,0.4347634661450816+0.8084456994497256i
857,0,9,0.5412304041912042+0.7763785535060312i
858,0,9,0.6920704265761285+0.618023503860234i
859,0,9,0.47902762652335357+0.7608323702894606i
860,0,9,0.6099622234170159+0.7876903309076586i
861,0,9,0.5966825281098774+0.8332076613367878i
862,0,9,0.5823816121710553+0.6448052045609931i
863,0,9,0.5473739675515099+0.7482051149707156i
864,0,9,0.5122903928605985+0.6950165898581134i
865,0,9,0.429952879744432+0.735782469234025i
866,0,9,0.4261302865785421+0.7499906013271687i
867,0,9,0.5671345073371838+0.7570840892927085i
868,0,9,0.6210103568516874+0.8725548635288348i
869,0,9,0.3990404879955756+0.7267300192221371i
870,0,9,0.4792455107976109+0.7760523356099183i
871,0,9,0.28980345892405834+0.856191815630251i
872,0,9,0.4988179700654252+0.8479501527307928i
873,0,9,0.7151884007053199+0.8014743106176511i
874,0,9,0.5321369222893211+0.7797851236474316i
875,0,9,0.41265656087813307+0.7624750009795015i
876,0,9,0.4845624482384529+0.7495268482144425i
877,0,9,0.4834233502631251+0.859096347040802i
878,0,9,0.5304288162895314+0.72234183631592i
879,0,9,0.4004285854856512+0.6268756428390986i
880,0,9,0.5321788182643503+0.7198137236503733i
881,0,9,0.4407169225125531+0.7656256357225566i
882,0,9,0.4238024580591917+0.8563647372449236i
883,0,9,0.5652072684109744+0.8082060532045845i
884,0,9,0.45400897153448266+0.7370867746331153i
885,0,9,0.631550276709517+0.8119406819626747i
886,0,9,0.5383068684024797+0.752922577471499i
887,0,9,0.7199376215629415+0.8813779688571868i
888,0,9,0.4552175547697292+0.8703957940589542i
889,0,9,0.5195711582444317+0.7350997474881096i
890,0,9,0.4109941682942838+0.9211506318857894i
891,0,9,0.5894947643897809+0.9820971383584146i
892,0,9,0.6579327070499972+0.9738768197689394i
893,0,9,0.64673862039175+0.7424515174007106i
894,0,9,0.6647332555640948+0.8478464654094762i
895,0,9,0.31618476658313105+0.7652059893842542i
896,0,9,0.41264682477325626+0.8546613213714688i
897,0,9,0.4632669853574604+0.7978249723660014i
898,0,9,0.474083886285763+0.6990493525259541i
899,0,9,0.4570528627353693+0.8734349506859554i
900,1,2,-0.6258595906146417+0.9394552774039562i
901,1,2,-0.5828845663442809+1.032486870550111i
902,1,2,-0.587110778451561+0.8486249160832929i
903,1,2,-0.40877919949988406+0.8847172608370396i
904,1,2,-0.617663611029949+0.7499501955641095i
905,1,2,-0.6282661174598816+0.9796308665860739i
906,1,2,-0.42844895833808727+0.922599425478706i
907,1,2,-0.5309380008532909+0.8715571132806783i
908,1,2,-0.3719389431111689+1.030819794527211i
909,1,2,-0.3308025015157835+1.061436712845056i
910,1,2,-0.4346329856776253+0.8242173383158582i
911,1,2,-0.49073108557565115+0.946090544350615i
912,1,2,-0.493632910729227+0.9894673050277929i
913,1,2,-0.43880033275491964+0.8098653068648928i
914,1,2,-0.3658181422505986+0.7882127661035622i
915,1,2,-0.4395539842960772+0.8999135645503351i
916,1,2,-0.53636416140561+0.8647090483305909i
917,1,2,-0.2205287486213797+0.9449005113284622i
918,1,2,-0.29313439943020425+0.95607342101865i
919,1,2,-0.5088280879751083+0.9046294987461204i
920,1,2,-0.3721786389990819+0.8383143007601331i
921,1,2,-0.4323182894498558+0.7762383091717194i
922,1,2,-0.5065214319034383+1.0008085546455663i
923,1,2,-0.583782069508308+0.8477283847743262i
924,1,2,-0.40938074482835485+0.9222943106249926i
925,1,2,-0.5896782795586104+0.8733732845355222i
926,1,2,-0.5474344031219722+0.8797054033019727i
927,1,2,-0.5227934833107888+0.8584246410076284i
928,1,2,-0.5918452962330648+0.9713815168621279i
929,1,2,-0.5236797422514387+0.8489146219461285i
930,1,2,-0.5618275471576301+0.9262935441835353i
931,1,2,-0.39032954767092143+1.0825909786328234i
932,1,2,-0.40189705845392204+0.8608389059758645i
933,1,2,-0.38148981564099943+1.0414969220181114i
934,1,2,-0.36460303410886113+0.8517745248584787i
935,1,2,-0.5131765993277067+0.7732657259926824i
